TeamID,TeamName,Sports,BetExp,Name0,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
3211,Gonzaga,Gonzaga,Gonzaga,Gonzaga,gonzaga,,,,,,,,,
3212,Grambling,Grambling,Grambling St.,Grambling,grambling,grambling st.,grambling state,grambling-state,,,,,,
3213,Grand Canyon,Grand Canyon,Grand Canyon,Grand Canyon,grand canyon,grand-canyon,,,,,,,,
3214,Hampton,Hampton,Hampton,Hampton,hampton,,,,,,,,,
3216,Hartford,Hartford,Hartford,Hartford,hartford,,,,,,,,,
3217,Harvard,Harvard,Harvard,Harvard,harvard,,,,,,,,,
3218,Hawaii,Hawaii,Hawaii,Hawaii,hawai'i,hawaii,,,,,,,,
3219,High Point,High Point,High Point,High Point,high point,high-point,,,,,,,,
3220,Hofstra,Hofstra,Hofstra,Hofstra,hofstra,,,,,,,,,
3221,Holy Cross,Holy Cross,Holy Cross,Holy Cross,holy cross,holy-cross,,,,,,,,
3222,Houston,Houston,Houston,Houston,houston,,,,,,,,,
3223,Houston Christian,Houston Christian,Houston Christian,Houston Chr,houston bap,houston baptist,houston chr,houston-baptist,,,,,,
3224,Howard,Howard,Howard,Howard,howard,,,,,,,,,
3225,Idaho,Idaho,Idaho,Idaho,idaho,,,,,,,,,
3226,Idaho State,Idaho State,Idaho State,Idaho St,idaho st,idaho st.,idaho state,idaho-st,idaho-state,,,,,
3227,Illinois-Chicago,Illinois-Chicago,Illinois (Chi.),IL Chicago,il chicago,ill-chicago,ill.-chicago,illinois-chicago,uic,,,,,
3228,Illinois,Illinois,Illinois,Illinois,illinois,,,,,,,,,
3229,Illinois State,Illinois State,Illinois State,Illinois St,illinois st,illinois st.,illinois state,illinois-st,illinois-state,,,,,
3230,Incarnate Word,Incarnate Word,Incarnate Word,Incarnate Word,incarnate word,incarnate-word,,,,,,,,
3231,Indiana,Indiana,Indiana,Indiana,indiana,,,,,,,,,
3232,Indiana State,Indiana State,Indiana State,Indiana St,indiana st,indiana st.,indiana state,indiana-st,indiana-state,,,,,
3233,Iona,Iona,Iona,Iona,iona,,,,,,,,,
3234,Iowa,Iowa,Iowa,Iowa,iowa,,,,,,,,,
3235,Iowa State,Iowa State,Iowa State,Iowa St,iowa st,iowa st.,iowa state,iowa-st,iowa-state,,,,,
3236,Purdue-Fort Wayne,Purdue-Fort Wayne,IPFW,PFW,fort wayne,fort wayne(ipfw),fort-wayne,ipfw,iupu - ft. wayne,iupu-fort wayne,iupu-fort-wayne,pfw,purdue fort wayne,
3237,IUPUI,IUPUI,IUPUI,IUPUI,indiana - purdue,iupui,,,,,,,,
3238,Jackson State,Jackson State,Jackson State,Jackson St,jackson st,jackson st.,jackson state,jackson-st,jackson-state,,,,,
3239,Jacksonville,Jacksonville,Jacksonville,Jacksonville,jacksonville,,,,,,,,,
3240,Jacksonville State,Jacksonville State,Jacksonville State,Jacksonville St,jacksonville st,jacksonville st.,jacksonville state,jacksonville-st,jacksonville-state,,,,,
3241,James Madison,James Madison,James Madison,James Madison,james madison,james-madison,,,,,,,,
3242,Kansas,Kansas,Kansas,Kansas,kansas,,,,,,,,,
3243,Kansas State,Kansas State,Kansas State,Kansas St,kansas st,kansas st.,kansas state,kansas-st,kansas-state,,,,,
3244,Kennesaw State,Kennesaw State,Kennesaw State,Kennesaw,kennesaw,kennesaw st.,kennesaw state,kennesaw-st,kennesaw-state,,,,,
3245,Kent State,Kent State,Kent State,Kent,kent,kent st.,kent state,kent-st,kent-state,,,,,
3246,Kentucky,Kentucky,Kentucky,Kentucky,kentucky,,,,,,,,,
3247,La Salle,La Salle,La Salle,La Salle,la salle,la-salle,,,,,,,,
3248,Lafayette,Lafayette,Lafayette,Lafayette,lafayette,,,,,,,,,
3249,Lamar,Lamar,Lamar,Lamar,lamar,lamar university,lamar-university,,,,,,,
3250,Lehigh,Lehigh,Lehigh,Lehigh,lehigh,,,,,,,,,
3251,Liberty,Liberty,Liberty,Liberty,liberty,,,,,,,,,
3252,Lipscomb,Lipscomb,Lipscomb,Lipscomb,lipscomb,,,,,,,,,
3253,Long Beach State,Long Beach State,Long Beach State,Long Beach St,long beach st,long beach st.,long beach state,long-beach-st,long-beach-state,longbeach state,,,,
3254,Long Island University,Long Island University,LIU Sharks,LIU Brooklyn,liu brooklyn,liu-brooklyn,long island,long island university,long-island,long-island-university,,,,
3255,Longwood,Longwood,Longwood,Longwood,longwood,,,,,,,,,
3256,Louisiana Tech,Louisiana Tech,Louisiana Tech,Louisiana Tech,louisiana tech,louisiana-tech,,,,,,,,
3257,Louisville,Louisville,Louisville,Louisville,louisville,,,,,,,,,
3258,Loyola Marymount,Loyola Marymount,Loyola Marymount,Loy Marymount,loy marymount,loyola marymount,loyola-marymount,,,,,,,
3259,Loyola MD,Loyola (MD),Loyola Maryland,Loyola MD,loyola (md),loyola maryland,loyola md,loyola-maryland,loyola-md,,,,,
3260,Loyola IL,Loyola (IL),Loyola Chicago,Loyola-Chicago,loyola (il),loyola chicago,loyola-c,loyola-chicago,loyola-il,,,,,
3261,Louisiana State,Louisiana State,LSU,LSU,louisiana state,louisiana-state,lsu,,,,,,,
3262,MA-Lowell,Massachusetts-Lowell,UMass Lowell,MA Lowell,ma lowell,massachusetts lowell,massachusetts-lowell,umass lowell,umass-lowell,,,,,
3263,Maine,Maine,Maine Black Bears,Maine,maine,,,,,,,,,
3264,Manhattan,Manhattan,Manhattan,Manhattan,manhattan,,,,,,,,,
3265,Marist,Marist,Marist,Marist,marist,,,,,,,,,
3266,Marquette,Marquette,Marquette,Marquette,marquette,,,,,,,,,
3267,Marshall,Marshall,Marshall,Marshall,marshall,,,,,,,,,
3268,Maryland,Maryland,Maryland,Maryland,maryland,,,,,,,,,
3269,Massachusetts,Massachusetts,UMass,Massachusetts,massachusetts,umass,,,,,,,,
3270,McNeese State,McNeese State,McNeese State,McNeese St,mcneese,mcneese st,mcneese st.,mcneese state,mcneese-state,,,,,
3271,MD-Eastern Shore,Maryland-Eastern Shore,Md.-East. Shore,MD E Shore,maryland - e. shore,maryland-eastern shore,maryland-eastern-shore,md e shore,md. eastern shore,umes,,,,
3272,Memphis,Memphis,Memphis,Memphis,memphis,,,,,,,,,
3273,Mercer,Mercer,Mercer,Mercer,mercer,,,,,,,,,
3274,Miami FL,Miami (FL),Miami (FL),Miami FL,miami (fl),miami (fla.),miami - florida,miami fl,miami-fl,miami-florida,,,,
3275,Miami OH,Miami (OH),Miami (Ohio),Miami OH,miami (oh),miami (ohio),miami oh,miami-oh,miami-ohio,,,,,
3276,Michigan,Michigan,Michigan,Michigan,michigan,,,,,,,,,
3277,Michigan State,Michigan State,Michigan State,Michigan St,michigan st,michigan st.,michigan state,michigan-st,michigan-state,,,,,
3278,Minnesota,Minnesota,Minnesota,Minnesota,minnesota,,,,,,,,,
3279,Mississippi,Mississippi,Ole Miss,Mississippi,mississippi,ole miss,ole-miss,,,,,,,
3280,Mississippi State,Mississippi State,Mississippi St.,Mississippi St,mississippi st,mississippi st.,mississippi state,mississippi-st,mississippi-state,,,,,
3281,Missouri,Missouri,Missouri,Missouri,missouri,,,,,,,,,
3282,Kansas City,Kansas City,UMKC,Missouri KC,missouri kc,missouri-kansas city,missouri-kansas-city,mo kansas city,umkc,,,,,
3283,Missouri State,Missouri State,Missouri State,Missouri St,missouri st,missouri st.,missouri state,missouri-st,missouri-state,southwest missouri state,sw missouri st.,,,
3284,Monmouth,Monmouth,Monmouth,Monmouth NJ,monmouth,monmouth nj,monmouth-nj,,,,,,,
3285,Montana,Montana,Montana,Montana,montana,,,,,,,,,
3286,Montana State,Montana State,Montana State,Montana St,montana st,montana st.,montana state,montana-st,montana-state,,,,,
3287,Morehead State,Morehead State,Morehead State,Morehead St,morehead st,morehead st.,morehead state,morehead-st,morehead-state,,,,,
3288,Morgan State,Morgan State,Morgan State,Morgan St,morgan st,morgan st.,morgan state,morgan-st,morgan-state,,,,,
3290,Mississippi Valley State,Mississippi Valley State,Miss. Valley St.,MS Valley St,miss valley st.,mississippi val.,mississippi valley state,mississippi-val,mississippi-valley-state,ms valley st,ms valley state,mvsu(miss. valley st,,
3291,Mount St Marys,Mount St. Mary's,Mount St. Mary's,Mt St Mary's,mount saint mary`s,mount st. mary's,mount st. marys,mount-st-marys,mt st mary's,mt st. mary's,mt-st-marys,mt. st. mary's,mt. st. mary`s,
3292,Middle Tennessee,Middle Tennessee,Middle Tenn. St.,MTSU,middle tenn st,middle tenn st.,middle tenn.,middle tennessee,middle tennessee st.,middle tennessee state,middle-tenn,middle-tennessee,middle-tennessee-state,mtsu
3293,Murray State,Murray State,Murray State,Murray St,murray st,murray st.,murray state,murray-st,murray-state,,,,,
3294,Northern Colorado,Northern Colorado,Northern Colorado,N Colorado,n colorado,northern colo.,northern colorado,northern-colo,northern-colorado,,,,,
3295,North Dakota State,North Dakota State,North Dakota St,N Dakota St,n dakota st,north dakota st.,north dakota state,north-dakota-st,north-dakota-state,,,,,
3296,Northern Illinois,Northern Illinois,Northern Illinois,N Illinois,n illinois,northern ill.,northern illinois,northern-ill,northern-illinois,,,,,
3297,Northern Kentucky,Northern Kentucky,Northern Kentucky,N Kentucky,n kentucky,northern kentucky,northern ky.,northern-kentucky,northern-ky,,,,,
3298,Navy,Navy,Navy,Navy,navy,,,,,,,,,
3299,North Carolina A&T,North Carolina A&T,N. Carolina A&T,NC A&T,n. carolina a&t,n.c. a&t,nc a&t,nc-at,no.carolina a&t,north carolina a&t,north-carolina-at,,,
3300,North Carolina Central,North Carolina Central,N. Carolina Central,NC Central,n.c. central,nc central,nc-central,north carolina central,north-carolina-central,,,,,
3301,NC State,NC State,NC State,NC State,n.c. state,nc state,nc-state,north carolina st.,north carolina state,north-carolina-st,north-carolina-state,,,
3303,Omaha,Omaha,Nebraska O.,NE Omaha,ne omaha,nebraska omaha,nebraska-omaha,omaha,,,,,,
3304,Nebraska,Nebraska,Nebraska,Nebraska,nebraska,,,,,,,,,
3305,Nevada,Nevada,Nevada,Nevada,nevada,,,,,,,,,
3306,New Hampshire,New Hampshire,New Hampshire,New Hampshire,new hampshire,new-hampshire,,,,,,,,
3307,New Mexico,New Mexico,New Mexico,New Mexico,new mexico,new-mexico,,,,,,,,
3308,New Mexico State,New Mexico State,New Mexico State,New Mexico St,new mexico st,new mexico st.,new mexico state,new-mexico-st,new-mexico-state,,,,,
3309,New Orleans,New Orleans,New Orleans,New Orleans,new orleans,new-orleans,neworleans,,,,,,,
3310,Niagara,Niagara,Niagara,Niagara,niagara,,,,,,,,,
3311,Nicholls State,Nicholls State,Nicholls State,Nicholls St,nicholls,nicholls st,nicholls st.,nicholls state,nicholls-st,nicholls-state,,,,
3312,NJIT,NJIT,NJIT,NJIT,n.j.i.t.,new jersey tech,new-jersey-tech,njit,,,,,,
3313,Norfolk State,Norfolk State,Norfolk State,Norfolk St,norfolk st,norfolk st.,norfolk state,norfolk-st,norfolk-state,,,,,
3314,North Carolina,North Carolina,North Carolina,North Carolina,north carolina,north-carolina,unc,,,,,,,
3315,North Dakota,North Dakota,North Dakota,North Dakota,north dakota,north-dakota,,,,,,,,
3316,North Florida,North Florida,North Florida,North Florida,north florida,north-florida,,,,,,,,
3317,North Texas,North Texas,North Texas,North Texas,north texas,north-texas,,,,,,,,
3318,Northeastern,Northeastern,Northeastern,Northeastern,northeastern,,,,,,,,,
3319,Northern Arizona,Northern Arizona,Northern Arizona,Northern Arizona,northern ariz.,northern arizona,northern-ariz,northern-arizona,,,,,,
3320,Northern Iowa,Northern Iowa,Northern Iowa,Northern Iowa,northern iowa,northern-iowa,uni,,,,,,,
3321,Northwestern,Northwestern,Northwestern,Northwestern,northwestern,,,,,,,,,
3322,Northwestern State,Northwestern State,Northwestern St.,Northwestern LA,northwestern la,northwestern st.,northwestern state,northwestern-st,northwestern-state,,,,,
3323,Notre Dame,Notre Dame,Notre Dame,Notre Dame,notre dame,notre-dame,,,,,,,,
3324,Oakland,Oakland,Oakland,Oakland,oakland,,,,,,,,,
3325,Ohio,Ohio,Ohio,Ohio,ohio,,,,,,,,,
3326,Ohio State,Ohio State,Ohio State,Ohio St,ohio st,ohio st.,ohio state,ohio-st,ohio-state,,,,,
3328,Oklahoma,Oklahoma,Oklahoma,Oklahoma,oklahoma,,,,,,,,,
3329,Oklahoma State,Oklahoma State,Oklahoma State,Oklahoma St,oklahoma st,oklahoma st.,oklahoma state,oklahoma-st,oklahoma-state,,,,,
3330,Old Dominion,Old Dominion,Old Dominion,Old Dominion,old dominion,old-dominion,,,,,,,,
3331,Oral Roberts,Oral Roberts,Oral Roberts,Oral Roberts,oral roberts,oral-roberts,,,,,,,,
3332,Oregon,Oregon,Oregon,Oregon,oregon,,,,,,,,,
3333,Oregon State,Oregon State,Oregon State,Oregon St,oregon st,oregon st.,oregon state,oregon-st,oregon-state,,,,,
3334,Pacific,Pacific,Pacific,Pacific,pacific,,,,,,,,,
3335,Penn,Pennsylvania,Penn,Penn,penn,pennsylvania,,,,,,,,
3336,Penn State,Penn State,Penn State,Penn St,penn st,penn st.,penn state,penn-st,penn-state,,,,,
3337,Pepperdine,Pepperdine,Pepperdine,Pepperdine,pepperdine,,,,,,,,,
3338,Pittsburgh,Pittsburgh,Pittsburgh,Pittsburgh,pitt,pittsburgh,,,,,,,,
3339,Portland,Portland,Portland,Portland,portland,,,,,,,,,
3340,Portland State,Portland State,Portland State,Portland St,portland st,portland st.,portland state,portland-st,portland-state,,,,,
3341,Prairie View,Prairie View,Prairie View A&M,Prairie View,prairie view,prairie view a&m,prairie-view,prairie-view-am,,,,,,
3342,Presbyterian,Presbyterian,Presbyterian,Presbyterian,presbyterian,,,,,,,,,
3343,Princeton,Princeton,Princeton,Princeton,princeton,,,,,,,,,
3344,Providence,Providence,Providence,Providence,providence,,,,,,,,,
3345,Purdue,Purdue,Purdue,Purdue,purdue,,,,,,,,,
3346,Quinnipiac,Quinnipiac,Quinnipiac,Quinnipiac,quinnipiac,,,,,,,,,
3347,Radford,Radford,Radford,Radford,radford,,,,,,,,,
3348,Rhode Island,Rhode Island,Rhode Island,Rhode Island,rhode island,rhode-island,,,,,,,,
3349,Rice,Rice,Rice,Rice,rice,,,,,,,,,
3350,Richmond,Richmond,Richmond,Richmond,richmond,,,,,,,,,
3351,Rider,Rider,Rider,Rider,rider,,,,,,,,,
3352,Robert Morris,Robert Morris,Robert Morris,Robert Morris,robert morris,robert-morris,,,,,,,,
3353,Rutgers,Rutgers,Rutgers,Rutgers,rutgers,,,,,,,,,
3354,South Carolina State,South Carolina State,South Carolina St,S Carolina St,s carolina st,s carolina state,sc state,south carolina st.,south carolina state,south-carolina-st,south-carolina-state,,,
3355,South Dakota State,South Dakota State,South Dakota St.,S Dakota St,s dakota st,south dakota st.,south dakota state,south-dakota-st,south-dakota-state,,,,,
3356,Southern Illinois,Southern Illinois,Southern Illinois,S Illinois,s illinois,southern ill.,southern illinois,southern-ill,southern-illinois,,,,,
3357,Sacred Heart,Sacred Heart,Sacred Heart,Sacred Heart,sacred heart,sacred-heart,,,,,,,,
3358,Sam Houston State,Sam Houston State,Sam Houston St.,Sam Houston St,sam houston,sam houston st,sam houston st.,sam houston state,sam-houston-st,sam-houston-state,,,,
3359,Samford,Samford,Samford,Samford,samford,,,,,,,,,
3360,San Diego,San Diego,San Diego Toreros,San Diego,san diego,san-diego,,,,,,,,
3361,San Diego State,San Diego State,San Diego State,San Diego St,san diego st,san diego st.,san diego state,san-diego-st,san-diego-state,sd state,,,,
3362,San Francisco,San Francisco,San Francisco,San Francisco,san francisco,san-francisco,,,,,,,,
3363,San Jose State,San Jose State,San Jose State,San Jose St,san jose st,san jose st.,san jose state,san-jose-st,san-jose-state,,,,,
3364,Santa Barbara,UC Santa Barbara,UC Santa Barbara,UC Santa Barbara,california-santa barbara,california-santa-barbara,santa barbara,uc santa barb.,uc santa barbara,uc-santa barbara,uc-santa-barbara,ucsb,,
3365,Santa Clara,Santa Clara,Santa Clara,Santa Clara,santa clara,santa-clara,,,,,,,,
3366,Savannah State,Savannah State,,Savannah St,savannah st,savannah st.,savannah state,savannah-st,savannah-state,,,,,
3367,South Carolina Upstate,South Carolina Upstate,USC Upstate,SC Upstate,sc upstate,south carolina upstat,south carolina upstate,south-carolina-upstate,usc upstate,usc-upstate,,,,
3368,Southeastern Louisiana,Southeastern Louisiana,SE Louisiana,SE Louisiana,se louisiana,southeastern la.,southeastern louisiana,southeastern-la,southeastern-louisiana,,,,,
3369,Southeast Missouri State,Southeast Missouri State,Southeast Missouri State,SE Missouri St,se missouri st,se missouri st.,se missouri st.(se,se missouri state,southeast missouri state,southeast mo. st.,southeast-missouri-state,southeast-mo-st,,
3370,Seattle,Seattle,Seattle,Seattle,seattle,seattle u,seattle-u,,,,,,,
