Season,DayNum,TeamID,TPCT,Luck,WScore,LScore,FGPCT,FG3PCT,FTPCT,OR,DR,AST,TOV,STL,BLK,PF,WIN
2010,136,1448,0.5725403225,0.13440255819181968,0.5871550566355191,1.6439956249582426,0.42857142857142855,0.3333333333333333,0.625,0.6896551724137931,0.8857142857142857,0.48148148148148145,0.6923076923076923,0.1,0.26666666666666666,0.6538461538461539,1
2010,136,1449,0.628805555,0.9254285883163803,0.4916244393265064,1.4465186730113064,0.5454545454545454,0.6428571428571429,0.6875,0.2413793103448276,0.37142857142857144,0.7037037037037037,0.38461538461538464,0.2,0.4,0.3076923076923077,1
2010,137,1115,0.6296029399999999,0.22361339479504638,-0.1770898818365829,-1.9105895100866066,0.32075471698113206,0.21052631578947367,0.8571428571428571,0.3103448275862069,0.2,0.2222222222222222,0.5384615384615384,0.35,0.26666666666666666,0.46153846153846156,1
2010,137,1143,0.42106746249999993,0.7681200041511393,0.20503258739946814,-0.13329694256418198,0.5098039215686274,0.5333333333333333,0.7727272727272727,0.2413793103448276,0.37142857142857144,0.5555555555555556,0.46153846153846156,0.4,0.2,0.2692307692307692,0
2010,137,1155,0.5563125,0.4354935404582254,1.064808143180583,1.4465186730113064,0.4444444444444444,0.5,0.7142857142857143,0.6206896551724138,0.42857142857142855,0.4444444444444444,0.6923076923076923,0.1,0.06666666666666667,0.5769230769230769,0
2010,137,1165,0.666235295,0.3054873075054537,0.3005632047084809,0.1629184853562221,0.5625,0.391304347826087,0.7894736842105263,0.3448275862068966,0.34285714285714286,0.2962962962962963,0.34615384615384615,0.35,0.13333333333333333,0.19230769230769232,0
2010,137,1181,0.5285,0.49082193106513683,-0.1770898818365829,-1.9105895100866066,0.5106382978723404,0.46153846153846156,0.6785714285714286,0.4482758620689655,0.5714285714285714,0.37037037037037035,0.46153846153846156,0.25,0.26666666666666666,0.19230769230769232,0
2010,137,1199,0.583125,0.6745780815952962,-0.7502735856906594,-0.33077389451111805,0.3559322033898305,0.3,0.6,0.3793103448275862,0.37142857142857144,0.48148148148148145,0.23076923076923078,0.35,0.26666666666666666,0.5769230769230769,1
2010,137,1210,0.5717222225,0.4368268909192413,-1.0368654376176978,-0.42951237048458607,0.4318181818181818,0.2,0.96,0.3448275862068966,0.4,0.3333333333333333,0.4230769230769231,0.4,0.06666666666666667,0.3076923076923077,1
2010,137,1211,0.38070798250000004,0.8833867870393928,-0.7502735856906594,-0.33077389451111805,0.5,0.3,0.7333333333333333,0.20689655172413793,0.6857142857142857,0.3333333333333333,0.5,0.25,0.3333333333333333,0.46153846153846156,0
2010,137,1222,0.599464285,0.056181897752376586,1.3513999951076212,1.3477801970378385,0.4166666666666667,0.35,0.625,0.3103448275862069,0.34285714285714286,0.18518518518518517,0.15384615384615385,0.3,0.06666666666666667,0.46153846153846156,1
2010,137,1257,0.5627651525,0.86985889497983,0.20503258739946814,-0.13329694256418198,0.43333333333333335,0.2631578947368421,0.5555555555555556,0.5172413793103449,0.4,0.4074074074074074,0.5,0.45,0.06666666666666667,0.46153846153846156,1
2010,137,1268,0.4343181825,0.2580418707148914,1.3513999951076212,1.3477801970378385,0.47058823529411764,0.23529411764705882,0.84,0.5862068965517241,0.7142857142857143,0.5925925925925926,0.3076923076923077,0.1,0.26666666666666666,0.5,0
2010,137,1277,0.4350503,0.14680443620349437,-0.46368173376362115,0.36039543730315815,0.37735849056603776,0.3684210526315789,0.696969696969697,0.4827586206896552,0.5142857142857142,0.5185185185185185,0.2692307692307692,0.25,0.26666666666666666,0.5769230769230769,0
2010,137,1278,0.5982500000000001,0.5078003820738142,-0.941334820308685,-0.9232047503519262,0.3064516129032258,0.2692307692307692,0.6428571428571429,0.5517241379310345,0.4857142857142857,0.4444444444444444,0.23076923076923078,0.1,0.7333333333333333,0.4230769230769231,1
2010,137,1281,0.5811176475000001,0.4957564970186863,1.064808143180583,1.4465186730113064,0.5172413793103449,0.29411764705882354,0.7241379310344828,0.3103448275862069,0.37142857142857144,0.7037037037037037,0.2692307692307692,0.75,0.2,0.34615384615384615,1
2010,137,1288,0.6741824325,0.857722590266181,0.20503258739946814,-1.3181586542457984,0.29508196721311475,0.15789473684210525,0.55,0.4482758620689655,0.4857142857142857,0.037037037037037035,0.38461538461538464,0.3,0.4666666666666667,0.5769230769230769,1
2010,137,1308,0.614764705,0.8717889118058147,-0.46368173376362115,0.36039543730315815,0.40350877192982454,0.38095238095238093,0.5909090909090909,0.5172413793103449,0.4857142857142857,0.2222222222222222,0.34615384615384615,0.35,0.2,0.6153846153846154,1
2010,137,1324,0.6642142850000001,0.5077552914319493,1.3513999951076212,0.26165696132969013,0.3333333333333333,0.19047619047619047,0.75,0.3793103448275862,0.37142857142857144,0.2222222222222222,0.5769230769230769,0.4,0.06666666666666667,0.6923076923076923,1
2010,137,1326,0.501807055,0.3237281725107579,-0.6547429683816467,-1.2194201782723304,0.40384615384615385,0.45454545454545453,0.8888888888888888,0.27586206896551724,0.6285714285714286,0.4444444444444444,0.2692307692307692,0.25,0.8,0.19230769230769232,0
2010,137,1329,0.5589166675,0.5032489003477876,-1.0368654376176978,-0.42951237048458607,0.5,0.2727272727272727,0.6923076923076923,0.10344827586206896,0.17142857142857143,0.37037037037037035,0.34615384615384615,0.4,0.06666666666666667,0.5,0
2010,137,1338,0.49396242,0.6971740391917791,1.3513999951076212,0.26165696132969013,0.5357142857142857,0.3333333333333333,0.6944444444444444,0.3103448275862069,0.6,0.5925925925925926,0.5,0.5,0.06666666666666667,0.7307692307692307,0
2010,137,1345,0.47700396750000007,0.25292096084001314,-0.27262049914559566,0.06418000938275407,0.4576271186440678,0.29411764705882354,0.6842105263157895,0.20689655172413793,0.6857142857142857,0.7037037037037037,0.46153846153846156,0.4,0.4666666666666667,0.2692307692307692,0
2010,137,1364,0.6584166675,0.9705557821990471,-0.6547429683816467,-1.2194201782723304,0.3225806451612903,0.3157894736842105,0.7142857142857143,0.41379310344827586,0.42857142857142855,0.3333333333333333,0.2692307692307692,0.3,0.13333333333333333,0.34615384615384615,1
2010,137,1373,0.6622794125,0.4476143105448289,-0.27262049914559566,0.06418000938275407,0.32857142857142857,0.25,0.8333333333333334,0.5172413793103449,0.6285714285714286,0.25925925925925924,0.46153846153846156,0.35,0.06666666666666667,0.34615384615384615,1
2010,137,1393,0.51361905,0.8833335300371693,0.39609382201749366,-0.7257277984049901,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.4482758620689655,0.5428571428571428,0.8148148148148148,0.5384615384615384,0.4,0.5333333333333333,0.2692307692307692,0
2010,137,1396,0.7793928575,0.7894215754034032,0.3005632047084809,0.1629184853562221,0.5192307692307693,0.29411764705882354,0.6666666666666666,0.2413793103448276,0.14285714285714285,0.4444444444444444,0.34615384615384615,0.15,0.26666666666666666,0.5,1
2010,137,1401,0.46747058750000003,0.0678698847884337,-0.5592123510726339,-1.0219432263253942,0.49019607843137253,0.4444444444444444,0.7857142857142857,0.2413793103448276,0.6857142857142857,0.37037037037037035,0.34615384615384615,0.2,0.06666666666666667,0.23076923076923078,0
2010,137,1429,0.6458571424999999,0.6354890397975698,-0.5592123510726339,-1.0219432263253942,0.3870967741935484,0.25,0.0,0.3448275862068966,0.37142857142857144,0.2222222222222222,0.2692307692307692,0.2,0.2,0.4230769230769231,1
2010,137,1436,0.6758214275,0.013137495944471111,0.39609382201749366,-0.7257277984049901,0.3484848484848485,0.22727272727272727,0.5,0.5517241379310345,0.14285714285714285,0.4074074074074074,0.2692307692307692,0.4,0.06666666666666667,0.15384615384615385,1
2010,137,1452,0.5375862575,0.37074288049887494,0.20503258739946814,-1.3181586542457984,0.41379310344827586,0.26666666666666666,0.8064516129032258,0.4827586206896552,0.7714285714285715,0.6666666666666666,0.2692307692307692,0.35,0.26666666666666666,0.34615384615384615,0
2010,137,1458,0.4794570725,0.11667024130415393,-2.087702228016838,-1.4168971302192663,0.37037037037037035,0.1111111111111111,0.631578947368421,0.3448275862068966,0.34285714285714286,0.037037037037037035,0.07692307692307693,0.35,0.0,0.2692307692307692,0
2010,137,1459,0.649464285,0.5763749879710669,-2.087702228016838,-1.4168971302192663,0.4166666666666667,0.42857142857142855,0.46153846153846156,0.3793103448275862,0.5142857142857142,0.18518518518518517,0.34615384615384615,0.05,0.13333333333333333,0.3076923076923077,1
2010,137,1462,0.381964285,0.47536417846719903,-0.941334820308685,-0.9232047503519262,0.34328358208955223,0.35,0.631578947368421,0.6896551724137931,0.6285714285714286,0.48148148148148145,0.15384615384615385,0.3,0.2,0.34615384615384615,0
2010,138,1124,0.521944445,0.8144297878273071,0.10950197009045538,0.45913391327662617,0.5185185185185185,0.4,0.7058823529411765,0.3793103448275862,0.3142857142857143,0.48148148148148145,0.4230769230769231,0.4,0.4,0.46153846153846156,0
2010,138,1139,0.3518552625,0.40467119132540375,-1.9921716107078253,-1.1206817022988622,0.36,0.35,0.5789473684210527,0.2413793103448276,0.2,0.2962962962962963,0.15384615384615385,0.3,0.06666666666666667,0.2692307692307692,0
2010,138,1140,0.5973333325,0.7571528164939239,0.8737469085625574,0.8540878171704983,0.39622641509433965,0.3125,0.8928571428571429,0.3103448275862069,0.34285714285714286,0.37037037037037035,0.4230769230769231,0.35,0.13333333333333333,0.6538461538461539,1
2010,138,1242,0.9139166675,0.17847020022425353,-0.5592123510726339,0.36039543730315815,0.4444444444444444,0.2608695652173913,0.7222222222222222,0.4827586206896552,0.45714285714285713,0.25925925925925924,0.5,0.25,0.2,0.46153846153846156,1
2010,138,1243,0.546945945,0.08718346246369624,0.8737469085625574,0.8540878171704983,0.4107142857142857,0.4074074074074074,0.9,0.5172413793103449,0.45714285714285713,0.4444444444444444,0.5,0.35,0.2,0.5,0
2010,138,1246,0.5087631575,0.4933424890607363,1.446930612416634,-0.33077389451111805,0.6031746031746031,0.3333333333333333,0.4117647058823529,0.4827586206896552,0.5714285714285714,0.7037037037037037,0.34615384615384615,0.3,0.4,0.5384615384615384,0
2010,138,1293,0.6790277775,0.1653289033493729,-1.9921716107078253,-1.1206817022988622,0.4318181818181818,0.6428571428571429,0.4166666666666667,0.3793103448275862,0.5714285714285714,0.37037037037037035,0.6153846153846154,0.15,0.2,0.38461538461538464,1
2010,138,1307,0.8230357150000001,0.3388148287547873,0.682685673944532,0.06418000938275407,0.3939393939393939,0.29411764705882354,0.4117647058823529,0.4482758620689655,0.4857142857142857,0.18518518518518517,0.34615384615384615,0.05,0.06666666666666667,0.4230769230769231,1
2010,138,1320,0.6255357149999999,0.4526060065376486,-0.5592123510726339,0.36039543730315815,0.4,0.34615384615384615,0.8421052631578947,0.3793103448275862,0.3142857142857143,0.3333333333333333,0.2692307692307692,0.45,0.06666666666666667,0.34615384615384615,0
2010,138,1325,0.6271486475,0.9391828464930203,0.7782162912535447,0.45913391327662617,0.3793103448275862,0.38461538461538464,0.5384615384615384,0.4827586206896552,0.3142857142857143,0.48148148148148145,0.46153846153846156,0.45,0.06666666666666667,0.38461538461538464,1
2010,138,1330,0.63575,0.2017565234069354,0.10950197009045538,0.45913391327662617,0.4339622641509434,0.46153846153846156,0.7272727272727273,0.4827586206896552,0.2571428571428571,0.5185185185185185,0.46153846153846156,0.45,0.2,0.4230769230769231,1
2010,138,1388,0.6178823525,0.5145944218617682,0.013971352781442627,0.45913391327662617,0.5,0.3684210526315789,0.7692307692307693,0.20689655172413793,0.5428571428571428,0.14814814814814814,0.38461538461538464,0.1,0.2,0.19230769230769232,0
2010,138,1397,0.47918919000000004,0.8760739357025669,0.7782162912535447,0.45913391327662617,0.5666666666666667,0.35714285714285715,0.5555555555555556,0.3793103448275862,0.6285714285714286,0.7037037037037037,0.5384615384615384,0.4,0.2,0.5769230769230769,0
2010,138,1437,0.74525505,0.5647160605227531,0.013971352781442627,0.45913391327662617,0.36231884057971014,0.3684210526315789,1.0,0.5172413793103449,0.2571428571428571,0.25925925925925924,0.19230769230769232,0.25,0.13333333333333333,0.4230769230769231,1
2010,138,1448,0.5725403225,0.10696911745522852,1.446930612416634,-0.33077389451111805,0.328125,0.13333333333333333,0.6153846153846154,0.6551724137931034,0.2,0.37037037037037035,0.34615384615384615,0.3,0.2,0.38461538461538464,1
2010,138,1449,0.628805555,0.013094795476561005,0.682685673944532,0.06418000938275407,0.48484848484848486,0.47058823529411764,0.5,0.41379310344827586,0.5714285714285714,0.7037037037037037,0.11538461538461539,0.3,0.4666666666666667,0.4230769230769231,0
2010,139,1143,0.5606785725,0.33002803268867376,-0.6547429683816467,-1.0219432263253942,0.3958333333333333,0.25,0.75,0.3103448275862069,0.45714285714285713,0.14814814814814814,0.34615384615384615,0.15,0.06666666666666667,0.4230769230769231,1
2010,139,1165,0.666235295,0.824179531389348,1.1603387604895958,0.5578723892500942,0.6111111111111112,0.5333333333333333,0.8125,0.3103448275862069,0.34285714285714286,0.4444444444444444,0.23076923076923078,0.4,0.06666666666666667,0.2692307692307692,0
2010,139,1181,0.5285,0.2620881726230808,-0.6547429683816467,-1.0219432263253942,0.47368421052631576,0.17647058823529413,0.6470588235294118,0.3793103448275862,0.42857142857142855,0.3333333333333333,0.11538461538461539,0.2,0.3333333333333333,0.3076923076923077,0
2010,139,1210,0.5717222225,0.5115777794479661,0.013971352781442627,0.26165696132969013,0.41379310344827586,0.2,0.7368421052631579,0.41379310344827586,0.37142857142857144,0.4444444444444444,0.7307692307692307,0.6,0.0,0.6538461538461539,1
2010,139,1211,0.5877794125,0.48182670570544306,1.1603387604895958,0.1629184853562221,0.4166666666666667,0.14285714285714285,0.6,0.3793103448275862,0.22857142857142856,0.4444444444444444,0.34615384615384615,0.4,0.2,0.4230769230769231,1
2010,139,1268,0.7468181825,0.3662828949787684,0.9692775258715702,1.9402110528786467,0.4393939393939394,0.47368421052631576,0.8,0.3448275862068966,0.17142857142857143,0.6666666666666666,0.15384615384615385,0.4,0.0,0.2692307692307692,1
2010,139,1277,0.55443919,0.6061127087231779,0.9692775258715702,1.9402110528786467,0.5517241379310345,0.5555555555555556,0.7857142857142857,0.4482758620689655,0.6,0.5925925925925926,0.6538461538461539,0.15,0.3333333333333333,0.46153846153846156,0
2010,139,1281,0.5811176475000001,0.3536726113072711,-0.6547429683816467,-0.42951237048458607,0.32786885245901637,0.3333333333333333,0.6,0.5862068965517241,0.37142857142857144,0.4074074074074074,0.19230769230769232,0.3,0.5333333333333333,0.6153846153846154,1
2010,139,1326,0.501807055,0.6980803585738967,0.013971352781442627,0.26165696132969013,0.49019607843137253,0.38095238095238093,0.7391304347826086,0.2413793103448276,0.4,0.5555555555555556,0.6153846153846154,0.4,0.2,0.38461538461538464,0
2010,139,1338,0.71618464,0.8208639417792996,-0.3681511164546084,0.45913391327662617,0.390625,0.3333333333333333,0.6111111111111112,0.5172413793103449,0.4857142857142857,0.37037037037037035,0.2692307692307692,0.2,0.26666666666666666,0.4230769230769231,1
2010,139,1345,0.47700396750000007,0.6607077587655499,-1.1323960549267105,-0.23203541853765,0.4126984126984127,0.35294117647058826,0.8333333333333334,0.1724137931034483,0.7428571428571429,0.3333333333333333,0.38461538461538464,0.6,0.4,0.4230769230769231,0
2010,139,1393,0.51361905,0.808583082596841,1.1603387604895958,0.1629184853562221,0.5471698113207547,0.48,0.7391304347826086,0.27586206896551724,0.6285714285714286,0.5555555555555556,0.5,0.2,0.13333333333333333,0.38461538461538464,0
2010,139,1401,0.5417205875,0.3068131581654977,-1.1323960549267105,-0.23203541853765,0.35384615384615387,0.29411764705882354,0.5882352941176471,0.4827586206896552,0.6571428571428571,0.4444444444444444,0.46153846153846156,0.4,0.2,0.23076923076923078,1
2010,139,1452,0.5375862575,0.9651317874634637,-0.6547429683816467,-0.42951237048458607,0.40425531914893614,0.3333333333333333,0.7575757575757576,0.4482758620689655,0.5714285714285714,0.37037037037037035,0.3076923076923077,0.2,0.3333333333333333,0.34615384615384615,0
2010,139,1458,0.7016792924999999,0.9604705348055178,1.1603387604895958,0.5578723892500942,0.4897959183673469,0.32,0.7647058823529411,0.27586206896551724,0.14285714285714285,0.4074074074074074,0.3076923076923077,0.3,0.06666666666666667,0.34615384615384615,1
2010,139,1462,0.5519642849999999,0.4273534678982107,-0.3681511164546084,0.45913391327662617,0.48,0.5,0.6521739130434783,0.1724137931034483,0.5142857142857142,0.25925925925925924,0.19230769230769232,0.2,0.2,0.34615384615384615,0
2010,143,1139,0.5823552625,0.7233242540617247,-1.1323960549267105,-0.42951237048458607,0.40384615384615385,0.25,0.7142857142857143,0.1724137931034483,0.42857142857142855,0.25925925925925924,0.19230769230769232,0.65,0.13333333333333333,0.3076923076923077,0
2010,143,1165,0.6662352950000001,0.8331142090425039,-1.2279266722357232,-1.8118510341131384,0.3333333333333333,0.23809523809523808,0.6153846153846154,0.2413793103448276,0.37142857142857144,0.2222222222222222,0.5,0.3,0.2,0.5769230769230769,1
2010,143,1243,0.546945945,0.5847598731413908,2.497767402815774,3.223811240533731,0.47435897435897434,0.42105263157894735,0.6551724137931034,0.5517241379310345,0.45714285714285713,0.6296296296296297,0.38461538461538464,0.25,0.7333333333333333,0.6923076923076923,0
2010,143,1246,0.5087631575,0.7468321471087916,-1.2279266722357232,-1.8118510341131384,0.44,0.125,0.6153846153846154,0.4482758620689655,0.5714285714285714,0.48148148148148145,0.4230769230769231,0.6,0.4,0.38461538461538464,0
2010,143,1393,0.84695238,0.9902965709316814,-1.1323960549267105,-0.42951237048458607,0.4375,0.3684210526315789,0.7142857142857143,0.27586206896551724,0.6285714285714286,0.37037037037037035,0.6153846153846154,0.2,0.06666666666666667,0.34615384615384615,1
2010,143,1449,0.628805555,0.027381304359260006,-0.5592123510726339,-0.7257277984049901,0.39285714285714285,0.2727272727272727,0.6428571428571429,0.3793103448275862,0.2857142857142857,0.3333333333333333,0.7307692307692307,0.7,0.5333333333333333,0.5,1
2010,143,1452,0.5375862575,0.28563995903265205,-0.5592123510726339,-0.7257277984049901,0.4,0.26666666666666666,0.7647058823529411,0.7931034482758621,0.5142857142857142,0.4444444444444444,0.8076923076923077,0.55,0.26666666666666666,0.3076923076923077,0
2010,143,1462,0.5519642849999999,0.3725756145686997,2.497767402815774,3.223811240533731,0.4305555555555556,0.42857142857142855,0.7586206896551724,0.6551724137931034,0.6857142857142857,0.37037037037037035,0.5384615384615384,0.4,0.26666666666666666,0.8076923076923077,1
2010,144,1124,0.521944445,0.5354764943786388,-0.27262049914559566,-1.4168971302192663,0.45901639344262296,0.47058823529411764,0.8,0.5172413793103449,0.5142857142857142,0.4444444444444444,0.19230769230769232,0.4,0.06666666666666667,0.07692307692307693,0
2010,144,1181,0.5285,0.9427936091735304,-0.46368173376362115,-0.6269893224315222,0.4,0.4,0.8333333333333334,0.5517241379310345,0.6857142857142857,0.3333333333333333,0.46153846153846156,0.2,0.13333333333333333,0.5,0
2010,144,1277,0.4350503,0.29960088878710955,-1.5145185241627614,-1.1206817022988622,0.4318181818181818,0.3684210526315789,0.7368421052631579,0.20689655172413793,0.5142857142857142,0.48148148148148145,0.3076923076923077,0.4,0.2,0.46153846153846156,0
2010,144,1320,0.625535715,0.2518570145326654,-1.5145185241627614,-1.1206817022988622,0.38636363636363635,0.25,0.6666666666666666,0.13793103448275862,0.4,0.07407407407407407,0.3076923076923077,0.3,0.2,0.23076923076923078,1
2010,144,1326,0.779584835,0.7114184056933147,0.10950197009045538,0.9528262931439664,0.43103448275862066,0.391304347826087,0.7368421052631579,0.4482758620689655,0.22857142857142856,0.4444444444444444,0.34615384615384615,0.3,0.2,0.34615384615384615,1
