Season,TeamID,WinPCT,ConfPCT,HomePCT,AwayPCT
2010,1331,0.60606061,0.72222222,0.76923077,0.5
2010,1332,0.5,0.38888889,0.57894737,0.36363636
2010,1333,0.4375,0.44444444,0.5625,0.30769231
2010,1334,0.65714286,0.75,0.73333333,0.63157895
2010,1336,0.35483871,0.16666667,0.4375,0.27272727
2010,1335,0.21428571,0.35714286,0.23076923,0.2
2010,1337,0.22580645,0.21428571,0.3125,0
2010,1338,0.73529412,0.72222222,0.94444444,0.55555556
2010,1339,0.65625,0.71428571,0.86666667,0.41666667
2010,1340,0.40625,0.4375,0.66666667,0.29411765
2010,1341,0.53333333,0.61111111,0.78571429,0.33333333
2010,1342,0.16129032,0.11111111,0.22222222,0.05263158
2010,1343,0.70967742,0.78571429,0.78571429,0.64705882
2010,1344,0.38709677,0.22222222,0.47058824,0.30769231
2010,1345,0.82857143,0.77777778,0.83333333,0.8
2010,1236,0.51612903,0.5,0.71428571,0.33333333
2010,1346,0.6969697,0.83333333,0.93333333,0.47058824
2010,1347,0.61290323,0.72222222,0.8125,0.42857143
2010,1348,0.72222222,0.5625,0.88235294,0.6
2010,1349,0.25806452,0.0625,0.41176471,0.07142857
2010,1350,0.74285714,0.8125,0.93333333,0.53846154
2010,1351,0.51515152,0.5,0.53846154,0.47058824
2010,1352,0.65714286,0.83333333,0.8,0.58823529
2010,1353,0.46875,0.27777778,0.68421053,0.1
2010,1170,0.3,0.1875,0.38461538,0.25
2010,1357,0.48275862,0.38888889,0.69230769,0.26666667
2010,1384,0.36666667,0.5,0.64285714,0.125
2010,1386,0.35483871,0.3125,0.61538462,0.14285714
2010,1387,0.63888889,0.6875,0.81818182,0.45454545
2010,1388,0.82352941,0.78571429,0.875,0.81818182
2010,1389,0.53333333,0.61111111,0.5,0.6
2010,1358,0.75757576,0.875,0.92857143,0.53846154
2010,1359,0.35483871,0.27777778,0.5,0.28571429
2010,1360,0.34375,0.21428571,0.35714286,0.27272727
2010,1361,0.73529412,0.6875,0.93333333,0.5625
2010,1362,0.4,0.5,0.69230769,0.23076923
2010,1363,0.4516129,0.375,0.71428571,0.25
2010,1365,0.34375,0.21428571,0.33333333,0.38461538
2010,1366,0.42307692,,0.72727273,0.15384615
2010,1370,0.5483871,,0.75,0.375
2010,1371,0.59375,0.5,0.72222222,0.45454545
2010,1373,0.79411765,0.94444444,1,0.64285714
2010,1375,0.53125,0.44444444,0.6,0.42857143
2010,1376,0.48387097,0.375,0.6875,0.18181818
2010,1354,0.5625,0.625,0.76923077,0.375
2010,1367,0.20689655,0.27777778,0.27272727,0.125
2010,1377,0.6875,0.875,0.71428571,0.3
2010,1355,0.46666667,0.55555556,0.64285714,0.41666667
2010,1378,0.60606061,0.5,0.6875,0.4
2010,1369,0.23333333,0.16666667,0.28571429,0.14285714
2010,1368,0.61290323,0.625,0.93333333,0.30769231
2010,1380,0.16666667,0.16666667,0.33333333,0.06666667
2010,1425,0.53333333,0.44444444,0.6875,0.18181818
2010,1356,0.5,0.33333333,0.66666667,0.25
2010,1188,0.17857143,,0,0.07692308
2010,1374,0.4516129,0.4375,0.58823529,0.4
2010,1379,0.58823529,0.5,0.78571429,0.42857143
2010,1381,0.24137931,0.16666667,0.42857143,0
2010,1382,0.48387097,0.4375,0.71428571,0.23076923
2010,1383,0.37931034,0.44444444,0.38461538,0.375
2010,1385,0.51515152,0.33333333,0.55555556,0.33333333
2010,1390,0.4375,0.38888889,0.625,0.16666667
2010,1372,0.71875,0.6875,0.86666667,0.5
2010,1391,0.24137931,0.25,0.35714286,0.13333333
2010,1392,0.6875,0.8125,0.85714286,0.5625
2010,1393,0.85714286,0.83333333,0.89473684,0.88888889
2010,1395,0.40625,0.3125,0.52941176,0.23076923
2010,1396,0.82857143,0.875,0.875,0.8
2010,1397,0.75675676,0.6875,0.9375,0.5
2010,1398,0.28125,0.33333333,0.45454545,0.15789474
2010,1399,0.46875,0.44444444,0.64285714,0.35294118
2010,1404,0.13793103,0.05555556,0.30769231,0
2010,1400,0.70588235,0.5625,0.88235294,0.45454545
2010,1401,0.70588235,0.6875,0.9375,0.5
2010,1394,0.53125,0.625,0.83333333,0.3125
2010,1411,0.51515152,0.61111111,0.72727273,0.3125
2010,1402,0.48387097,0.5625,0.78571429,0.28571429
2010,1403,0.54285714,0.25,0.73684211,0.28571429
2010,1410,0.18181818,0.33333333,0.3,0.1
2010,1154,0.5,0.5,0.57142857,0.38461538
2010,1405,0.125,0.0625,0.26666667,0
2010,1406,0.32258065,0.33333333,0.4,0.21428571
2010,1407,0.60606061,0.72222222,0.83333333,0.375
2010,1408,0.26666667,0.1875,0.33333333,0.18181818
2010,1409,0.65714286,0.625,0.9,0.41666667
2010,1412,0.73529412,0.6875,0.77777778,0.69230769
2010,1413,0.4375,0.5,0.61538462,0.26666667
2010,1414,0.4375,0.375,0.66666667,0.21428571
2010,1415,0.4137931,0.3125,0.57142857,0.26666667
2010,1364,0.66666667,0.75,0.84615385,0.46153846
2010,1417,0.4375,0.44444444,0.625,0.3
2010,1421,0.48387097,0.61111111,0.6875,0.28571429
2010,1422,0.25806452,0.33333333,0.26666667,0.21428571
2010,1423,0.29032258,0.27777778,0.30769231,0.28571429
2010,1426,0.53333333,0.5,0.6875,0.36363636
2010,1428,0.4516129,0.4375,0.52941176,0.33333333
2010,1429,0.77142857,0.875,0.94444444,0.61538462
2010,1430,0.4,0.41666667,0.73333333,0
2010,1431,0.78787879,0.9375,0.88235294,0.8
2010,1427,0.63333333,0.5625,0.78571429,0.46153846
2010,1434,0.46875,0.55555556,0.69230769,0.29411765
2010,1435,0.72727273,0.75,0.875,0.7
2010,1436,0.71428571,0.75,0.83333333,0.66666667
2010,1437,0.75757576,0.72222222,0.85714286,0.6
2010,1438,0.48387097,0.3125,0.64705882,0.2
2010,1433,0.75,0.61111111,0.90909091,0.5
2010,1440,0.34482759,0.27777778,0.57142857,0.13333333
2010,1439,0.73529412,0.625,0.89473684,0.5
2010,1447,0.16129032,0.16666667,0.15384615,0.125
2010,1448,0.64516129,0.5625,0.86666667,0.41666667
2010,1449,0.72222222,0.61111111,0.89473684,0.4
2010,1450,0.51612903,0.33333333,0.61538462,0.30769231
2010,1451,0.64516129,0.8125,0.86666667,0.35714286
2010,1452,0.81578947,0.72222222,0.85714286,0.63636364
2010,1441,0.64705882,0.61111111,0.875,0.4375
2010,1442,0.43333333,0.33333333,0.53333333,0.35714286
2010,1443,0.61764706,0.66666667,0.75,0.38461538
2010,1444,0.54545455,0.5,0.8,0.23076923
2010,1455,0.71428571,0.66666667,0.94444444,0.41666667
2010,1456,0.66666667,0.66666667,0.76923077,0.58823529
2010,1445,0.4137931,,0.44444444,0.28571429
2010,1457,0.57575758,0.66666667,0.85714286,0.35294118
2010,1458,0.72727273,0.72222222,0.94117647,0.5
2010,1459,0.74285714,0.83333333,0.91666667,0.625
2010,1460,0.625,0.66666667,0.92307692,0.3125
2010,1461,0.32258065,0.1875,0.5,0
2010,1462,0.74285714,0.875,1,0.58333333
2010,1463,0.38709677,0.42857143,0.5,0.28571429
2010,1464,0.26666667,0.11111111,0.4,0.13333333
2011,1102,0.5,0.375,0.70588235,0.21428571
2011,1103,0.63888889,0.5625,0.875,0.35714286
2011,1104,0.67567568,0.75,1,0.4
2011,1105,0.46428571,0.55555556,0.69230769,0.28571429
2011,1106,0.48571429,0.61111111,0.76923077,0.22222222
2011,1107,0.5,0.5625,0.53846154,0.46666667
2011,1108,0.14285714,0.22222222,0.22222222,0.10526316
2011,1110,0.70967742,0.78571429,0.76923077,0.66666667
2011,1111,0.51612903,0.55555556,0.75,0.42857143
2011,1112,0.78947368,0.77777778,1,0.63636364
2011,1113,0.38709677,0.22222222,0.53333333,0.16666667
2011,1116,0.58064516,0.4375,0.83333333,0.22222222
2011,1117,0.53125,0.6875,1,0.28571429
2011,1115,0.22580645,0.38888889,0.55555556,0.0952381
2011,1119,0.36666667,0.21428571,0.33333333,0.41176471
2011,1120,0.35483871,0.25,0.45,0.22222222
2011,1122,0.58823529,0.72222222,0.76923077,0.47058824
2011,1123,0.59375,0.625,0.78571429,0.4
2011,1124,0.58064516,0.4375,0.83333333,0.25
2011,1125,0.85714286,0.95,1,0.75
2011,1126,0.61764706,0.8125,0.78571429,0.5625
2011,1127,0.25806452,0.25,0.23076923,0.25
2011,1129,0.62857143,0.625,0.75,0.5625
2011,1130,0.61764706,0.5625,0.70588235,0.45454545
2011,1131,0.6,0.75,0.85714286,0.28571429
2011,1132,0.42424242,0.5,0.66666667,0.26666667
2011,1133,0.375,0.22222222,0.5,0.16666667
2011,1140,0.86486486,0.875,0.92857143,0.90909091
2011,1135,0.39285714,0.28571429,0.61538462,0.2
2011,1136,0.3,0.38888889,0.38461538,0.2
2011,1137,0.73529412,0.92857143,0.93333333,0.625
2011,1138,0.58823529,0.5,0.8125,0.41176471
2011,1139,0.73684211,0.72222222,0.85714286,0.53846154
2011,1142,0.5,0.625,0.58333333,0.47058824
2011,1167,0.32142857,,0.46666667,0.15384615
2011,1168,0.35483871,0.4375,0.58333333,0.25
2011,1169,0.4375,0.5625,0.58333333,0.33333333
2011,1143,0.54545455,0.55555556,0.66666667,0.45454545
2011,1144,0.38709677,0.3,0.5,0.28571429
2011,1145,0.5,0.5,0.71428571,0.33333333
2011,1147,0.03333333,0.05555556,0.09090909,0
2011,1146,0.17241379,0.0625,0.30769231,0
2011,1148,0.61290323,0.61111111,0.85714286,0.375
2011,1416,0.63636364,0.375,0.78947368,0.36363636
2011,1141,0.32258065,0.4375,0.46153846,0.1875
2011,1149,0.5,0.5,0.85714286,0.2
2011,1150,0.33333333,0.125,0.46153846,0.15384615
2011,1151,0.5,0.66666667,0.625,0.375
2011,1152,0.1875,0.25,0.4,0.05555556
2011,1153,0.74285714,0.61111111,0.83333333,0.63636364
2011,1155,0.64705882,0.5625,0.88235294,0.3
2011,1156,0.75,0.72222222,0.85,0.64285714
2011,1157,0.82352941,0.88888889,0.83333333,0.83333333
2011,1159,0.23333333,0.28571429,0.25,0.22222222
2011,1158,0.7027027,0.77777778,0.92857143,0.55555556
2011,1160,0.63157895,0.5,0.9,0.25
2011,1161,0.59375,0.5625,0.64285714,0.54545455
2011,1162,0.53571429,0.42857143,0.71428571,0.35714286
2011,1163,0.7804878,0.5,0.76470588,0.5
2011,1164,0.53333333,0.6875,0.78571429,0.33333333
2011,1165,0.35714286,0.42857143,0.5,0.21428571
2011,1166,0.58974359,0.55555556,0.86363636,0.21428571
2011,1171,0.17857143,0.07142857,0.27272727,0.11764706
2011,1172,0.54545455,0.55555556,0.76923077,0.33333333
2011,1173,0.61111111,0.4375,0.73684211,0.5
2011,1174,0.4516129,0.44444444,0.5,0.4375
2011,1175,0.3,0.3125,0.6,0.15789474
2011,1176,0.43333333,0.5625,0.73333333,0.16666667
2011,1177,0.22580645,0.05555556,0.35294118,0.1
2011,1178,0.51515152,0.55555556,0.73333333,0.35294118
2011,1179,0.41935484,0.38888889,0.66666667,0.16666667
2011,1180,0.67741935,0.61111111,0.85714286,0.5
2011,1181,0.86486486,0.8125,1,0.6
2011,1182,0.59375,0.625,0.83333333,0.53333333
2011,1187,0.52941176,0.5,0.6875,0.36363636
2011,1190,0.66666667,0.8,0.86666667,0.5625
2011,1183,0.31034483,0.22222222,0.35714286,0.26666667
2011,1184,0.48387097,0.5,0.61538462,0.4
2011,1185,0.29032258,0.3125,0.53846154,0.07142857
2011,1186,0.33333333,0.4375,0.57142857,0.125
2011,1189,0.4516129,0.38888889,0.61538462,0.35714286
2011,1191,0.5,0.5,0.8125,0.2
2011,1193,0.75757576,0.83333333,0.8125,0.71428571
2011,1192,0.17241379,0.16666667,0.21428571,0.13333333
2011,1196,0.78378378,0.8125,0.82352941,0.8
2011,1197,0.375,0.4375,0.78571429,0.05882353
2011,1194,0.65625,0.8125,0.76923077,0.5625
2011,1195,0.33333333,0.35,0.42857143,0.25
2011,1198,0.36666667,0.3125,0.53333333,0.15384615
2011,1199,0.67647059,0.6875,0.8,0.61538462
2011,1200,0.25,0.0625,0.5,0.09090909
2011,1201,0.4516129,0.375,0.6875,0.21428571
2011,1202,0.66666667,0.66666667,0.84615385,0.52941176
2011,1205,0.34375,0.33333333,0.54545455,0.15789474
2011,1206,0.79411765,0.88888889,1,0.76923077
2011,1203,0.5483871,0.625,0.5625,0.58333333
2011,1207,0.65625,0.55555556,0.71428571,0.58333333
2011,1208,0.63636364,0.5625,0.75,0.63636364
2011,1204,0.15625,0.05555556,0.33333333,0
2011,1209,0.38709677,0.33333333,0.57142857,0.14285714
2011,1210,0.41935484,0.3125,0.625,0.09090909
2011,1211,0.71428571,0.78571429,0.875,0.6
2011,1212,0.36363636,0.44444444,0.4,0.27777778
2011,1453,0.4375,0.44444444,0.71428571,0.25
2011,1214,0.72727273,0.6875,0.72727273,0.61538462
2011,1216,0.35483871,0.4375,0.58333333,0.1875
2011,1217,0.76666667,0.8,1,0.6
2011,1218,0.59375,0.5,0.75,0.4
2011,1219,0.38709677,0.38888889,0.64285714,0.1875
2011,1220,0.63636364,0.77777778,0.76923077,0.66666667
2011,1221,0.27586207,0.5,0.30769231,0.25
2011,1222,0.4,0.25,0.625,0.15384615
2011,1223,0.16129032,0.16666667,0.33333333,0
2011,1224,0.2,0.25,0.4,0
2011,1225,0.5625,0.5625,0.66666667,0.5
2011,1226,0.31034483,0.25,0.58333333,0.06666667
2011,1228,0.58823529,0.5,0.875,0.3
2011,1229,0.38709677,0.22222222,0.55555556,0.16666667
2011,1227,0.22580645,0.11111111,0.28571429,0.06666667
2011,1231,0.375,0.16666667,0.66666667,0
2011,1232,0.58823529,0.66666667,0.76923077,0.42857143
2011,1233,0.67567568,0.72222222,0.8,0.64705882
2011,1234,0.35483871,0.22222222,0.5,0.18181818
2011,1235,0.5,0.1875,0.68421053,0.18181818
2011,1237,0.57575758,0.66666667,0.81818182,0.4375
2011,1238,0.53125,0.66666667,0.75,0.38888889
2011,1239,0.625,0.65,0.84615385,0.5
2011,1240,0.16666667,0.16666667,0.18181818,0.11764706
2011,1241,0.63636364,0.55555556,0.73333333,0.58823529
2011,1242,0.92105263,0.875,0.94117647,0.9
2011,1282,0.53333333,0.5,0.73333333,0.35714286
2011,1243,0.67647059,0.625,0.94117647,0.5
2011,1244,0.25806452,0.3,0.42857143,0.125
2011,1245,0.67567568,0.75,0.875,0.4375
2011,1246,0.76315789,0.625,1,0.3
2011,1247,0.45454545,0.375,0.47368421,0.5
2011,1248,0.40625,0.42857143,0.57142857,0.27777778
2011,1249,0.43333333,0.4375,0.61538462,0.26666667
2011,1250,0.51612903,0.42857143,0.64285714,0.41176471
2011,1251,0.59375,0.72222222,0.75,0.35714286
2011,1252,0.56666667,0.6,0.83333333,0.41176471
2011,1114,0.52777778,0.4375,0.66666667,0.23076923
2011,1253,0.64705882,0.875,0.84615385,0.5
2011,1254,0.81818182,0.88888889,0.875,0.8125
2011,1255,0.38709677,,0.71428571,0.06666667
2011,1418,0.48275862,0.6875,0.71428571,0.28571429
2011,1261,0.34375,0.1875,0.44444444,0.27272727
2011,1256,0.375,0.125,0.57142857,0.125
2011,1419,0.22580645,0.125,0.30769231,0.13333333
2011,1257,0.71428571,0.66666667,0.9047619,0.4
2011,1260,0.51612903,0.38888889,0.52941176,0.5
2011,1259,0.5,0.55555556,0.57142857,0.46666667
2011,1258,0.34375,0.14285714,0.5,0.14285714
2011,1263,0.5,0.5625,0.5,0.53333333
2011,1264,0.19354839,0.16666667,0.23076923,0.21428571
2011,1265,0.18181818,0.16666667,0.28571429,0.0625
2011,1266,0.59459459,0.5,0.77777778,0.36363636
2011,1267,0.64705882,0.5625,0.77777778,0.46153846
2011,1268,0.57575758,0.4375,0.77777778,0.4
2011,1420,0.16666667,0.25,0.23076923,0.125
2011,1271,0.29032258,0.3125,0.58333333,0.05882353
